0.21291,0.001,217.21,237.9,0.56609
0.31382,0.56609,186.18,245.66,0.18264
0.40464,0.42482,170.67,98.263,0.54591
0.62664,0.15236,206.87,113.78,0.72755
0.79818,0.69727,191.35,147.39,0.68718
0.81836,0.56609,250.83,204.28,0.21291
0.57618,0.889,168.08,188.77,0.29364
0.38445,0.12209,139.64,116.36,0.21291
0.79818,0.90918,196.53,20.688,0.18264
0.49545,0.17255,20.688,100.85,0.70736
1,0.48536,38.789,124.12,0.82845
0.46518,0.51564,25.859,25.859,0.62664
0.78809,0.29364,250.83,214.63,0.78809
0.52573,0.37436,80.162,15.516,0.445
0.52573,0.51564,82.748,139.64,0.24318
0.17255,0.091818,18.102,36.203,0.32391
0.82845,0.98991,144.81,134.47,0.94955
0.64682,0.75782,155.15,243.07,0.30373
0.38445,0.23309,157.74,108.61,0.25327
0.19273,0.64682,209.45,217.21,0.87891
0.65691,0.67709,77.576,20.688,0.68718
0.24318,0.29364,256,230.14,0.57618
0.40464,0.10191,186.18,121.54,0.67709
0.011091,0.97982,178.42,165.5,0.45509
0.31382,0.49545,201.7,214.63,0.334
0.334,0.556,77.576,18.102,0.16245
0.40464,0.29364,28.445,0.001,0.43491
0.80827,0.54591,54.304,168.08,0.091818
0.76791,0.63673,98.263,116.36,0.37436
0.32391,0.86882,243.07,137.05,0.667
0.90918,0.65691,165.5,196.53,0.94955
0.445,0.81836,209.45,12.93,0.041364
0.667,0.041364,235.31,253.41,0.80827
0.68718,0.46518,232.73,165.5,0.63673
0.031273,0.95964,193.94,217.21,0.556
0.92936,0.031273,144.81,144.81,0.889
0.031273,0.64682,214.63,23.274,0.16245
0.223,0.71745,142.22,222.38,0.18264
0.12209,0.23309,98.263,90.506,0.36427
0.59636,0.74773,157.74,235.31,0.16245
0.50555,0.18264,10.344,162.91,0.13218
0.73764,0.081727,162.91,72.405,0.96973
0.56609,0.16245,131.88,152.57,0.87891
0.13218,0.84864,170.67,54.304,0.47527
0.19273,0.96973,82.748,18.102,0.28355
0.556,0.70736,199.11,93.092,0.011091
0.60645,0.091818,206.87,36.203,0.64682
0.26336,0.94955,85.334,157.74,0.50555
0.43491,0.37436,219.8,103.43,0.89909
0.51564,0.62664,12.93,193.94,0.86882
0.81836,0.112,235.31,15.516,0.42482
0.28355,0.50555,222.38,137.05,0.83855
0.73764,0.96973,0.001,243.07,0.40464
0.94955,0.28355,108.61,111.19,0.10191
0.94955,0.45509,209.45,74.991,0.17255
0.889,0.071636,147.39,165.5,0.71745
0.71745,0.24318,152.57,90.506,0.19273
0.45509,0.091818,111.19,118.95,0.42482
0.14227,0.31382,181.01,201.7,0.93945
0.24318,0.37436,126.71,80.162,0.86882
0.081727,0.63673,131.88,20.688,0.031273
0.86882,0.76791,121.54,222.38,0.43491
0.53582,0.48536,183.6,144.81,0.89909
0.54591,0.73764,64.647,36.203,0.67709
0.021182,0.445,12.93,160.32,0.74773
0.63673,0.51564,193.94,168.08,0.73764
0.60645,0.73764,139.64,224.97,0.27345
0.18264,0.38445,100.85,212.04,0.26336
